74.16129592;modelname;79.9362068;positionY;positionZ;rotationX;rotationY;rotationZ;location;texturename;iscollider;meshname
29;0;110;0;;;;;;;;
-17;0;45;0;;;;;;;;
16;0;72;0;;;;;;;;
35;0;52;0;;;;;;;;
-46;0;69;0;;;;;;;;
-121;0;106;0;;;;;;;;
39;0;-5;0;;;;;;;;
57;0;-44;0;;;;;;;;
-124;0;-86;0;;;;;;;;
-3;0;57;0;;;;;;;;
-54;0;-3;0;;;;;;;;
28;0;56;0;;;;;;;;
107;0;116;0;;;;;;;;
-12;0;3;0;;;;;;;;
-99;0;63;0;;;;;;;;
1;0;-98;0;;;;;;;;
68;0;-88;0;;;;;;;;
80;0;56;0;;;;;;;;
-21;0;123;0;;;;;;;;
12;0;65;0;;;;;;;;
-43;0;29;0;;;;;;;;
-109;0;105;0;;;;;;;;
17;0;-103;0;;;;;;;;
107;0;56;0;;;;;;;;
-58;0;-72;0;;;;;;;;
57;0;32;0;;;;;;;;
73;0;102;0;;;;;;;;
-95;0;72;0;;;;;;;;
15;0;-93;0;;;;;;;;
4;0;40;0;;;;;;;;
49;0;-105;0;;;;;;;;
-50;0;-116;0;;;;;;;;
85;0;69;0;;;;;;;;
30;0;-123;0;;;;;;;;
-41;0;111;0;;;;;;;;
-107;0;-37;0;;;;;;;;
-124;0;105;0;;;;;;;;
49;0;98;0;;;;;;;;
97;0;-114;0;;;;;;;;
115;0;-18;0;;;;;;;;
97;0;92;0;;;;;;;;
-107;0;-1;0;;;;;;;;
87;0;-112;0;;;;;;;;
-89;0;-81;0;;;;;;;;
100;0;32;0;;;;;;;;
-62;0;48;0;;;;;;;;
-98;0;113;0;;;;;;;;
22;0;-16;0;;;;;;;;
-73;0;-104;0;;;;;;;;
-76;0;3;0;;;;;;;;
-116;0;-49;0;;;;;;;;
3;0;68;0;;;;;;;;
8;0;84;0;;;;;;;;
108;0;17;0;;;;;;;;
-87;0;-10;0;;;;;;;;
-124;0;-121;0;;;;;;;;
108;0;96;0;;;;;;;;
-20;0;-9;0;;;;;;;;
108;0;-80;0;;;;;;;;
-89;0;-96;0;;;;;;;;
-93;0;76;0;;;;;;;;
-59;0;-65;0;;;;;;;;
81;0;77;0;;;;;;;;
-78;0;-101;0;;;;;;;;
68;0;-74;0;;;;;;;;
-46;0;-52;0;;;;;;;;
-92;0;34;0;;;;;;;;
-125;0;4;0;;;;;;;;
113;0;-108;0;;;;;;;;
-87;0;112;0;;;;;;;;
-89;0;22;0;;;;;;;;
106;0;17;0;;;;;;;;
14;0;44;0;;;;;;;;
-8;0;17;0;;;;;;;;
-93;0;39;0;;;;;;;;
-97;0;-30;0;;;;;;;;
-98;0;112;0;;;;;;;;
-27;0;107;0;;;;;;;;
118;0;-13;0;;;;;;;;
108;0;-14;0;;;;;;;;
-74;0;26;0;;;;;;;;
-39;0;30;0;;;;;;;;
-20;0;60;0;;;;;;;;
68;0;35;0;;;;;;;;
40;0;39;0;;;;;;;;
28;0;-74;0;;;;;;;;
66;0;-23;0;;;;;;;;
-85;0;-24;0;;;;;;;;
46;0;-33;0;;;;;;;;
-77;0;-79;0;;;;;;;;
-36;0;42;0;;;;;;;;
45;0;94;0;;;;;;;;
57;0;-58;0;;;;;;;;
50;0;-86;0;;;;;;;;
28;0;-1;0;;;;;;;;
-83;0;-116;0;;;;;;;;
-22;0;113;0;;;;;;;;
68;0;-14;0;;;;;;;;
-45;0;-66;0;;;;;;;;
-65;0;-60;0;;;;;;;;
-13;0;97;0;;;;;;;;
-23;0;35;0;;;;;;;;
53;0;-47;0;;;;;;;;
-82;0;68;0;;;;;;;;
-57;0;-118;0;;;;;;;;
124;0;-90;0;;;;;;;;
-25;0;110;0;;;;;;;;
-82;0;-68;0;;;;;;;;
22;0;121;0;;;;;;;;
37;0;69;0;;;;;;;;
73;0;63;0;;;;;;;;
46;0;48;0;;;;;;;;
80;0;5;0;;;;;;;;
-69;0;-21;0;;;;;;;;
-44;0;56;0;;;;;;;;
-2;0;1;0;;;;;;;;
109;0;-53;0;;;;;;;;
40;0;-83;0;;;;;;;;
33;0;69;0;;;;;;;;
47;0;37;0;;;;;;;;
-45;0;42;0;;;;;;;;
114;0;22;0;;;;;;;;
-26;0;4;0;;;;;;;;
-43;0;-28;0;;;;;;;;
89;0;-23;0;;;;;;;;
113;0;-7;0;;;;;;;;
-45;0;59;0;;;;;;;;
-4;0;-81;0;;;;;;;;
-51;0;-33;0;;;;;;;;
102;0;27;0;;;;;;;;
115;0;25;0;;;;;;;;
123;0;18;0;;;;;;;;
-76;0;-47;0;;;;;;;;
-70;0;86;0;;;;;;;;
-15;0;-56;0;;;;;;;;
-79;0;-101;0;;;;;;;;
-72;0;-101;0;;;;;;;;
-67;0;83;0;;;;;;;;
-57;0;-40;0;;;;;;;;
-89;0;-116;0;;;;;;;;
-38;0;-77;0;;;;;;;;
-55;0;-3;0;;;;;;;;
-75;0;119;0;;;;;;;;
112;0;-60;0;;;;;;;;
115;0;78;0;;;;;;;;
52;0;-29;0;;;;;;;;
120;0;-41;0;;;;;;;;
41;0;59;0;;;;;;;;
86;0;-53;0;;;;;;;;
124;0;-10;0;;;;;;;;
-13;0;57;0;;;;;;;;
65;0;-60;0;;;;;;;;
3;0;-49;0;;;;;;;;
89;0;80;0;;;;;;;;
100;0;42;0;;;;;;;;
4;0;-109;0;;;;;;;;
100;0;79;0;;;;;;;;
13;0;24;0;;;;;;;;
-71;0;64;0;;;;;;;;
69;0;6;0;;;;;;;;
53;0;-113;0;;;;;;;;
56;0;-113;0;;;;;;;;
-3;0;-106;0;;;;;;;;
111;0;-84;0;;;;;;;;
17;0;22;0;;;;;;;;
-37;0;-84;0;;;;;;;;
-47;0;-107;0;;;;;;;;
-2;0;-68;0;;;;;;;;
-14;0;-64;0;;;;;;;;
72;0;52;0;;;;;;;;
-89;0;67;0;;;;;;;;
95;0;32;0;;;;;;;;
-107;0;82;0;;;;;;;;
-73;0;1;0;;;;;;;;
-1;0;-95;0;;;;;;;;
39;0;-13;0;;;;;;;;
98;0;34;0;;;;;;;;
-101;0;16;0;;;;;;;;
89;0;-84;0;;;;;;;;
11;0;-45;0;;;;;;;;
105;0;-31;0;;;;;;;;
62;0;52;0;;;;;;;;
72;0;-24;0;;;;;;;;
119;0;77;0;;;;;;;;
-53;0;-17;0;;;;;;;;
29;0;-14;0;;;;;;;;
-75;0;60;0;;;;;;;;
18;0;82;0;;;;;;;;
104;0;113;0;;;;;;;;
-24;0;-72;0;;;;;;;;
-22;0;-89;0;;;;;;;;
52;0;-54;0;;;;;;;;
73;0;94;0;;;;;;;;
-122;0;-69;0;;;;;;;;
88;0;-52;0;;;;;;;;
112;0;102;0;;;;;;;;
90;0;-14;0;;;;;;;;
84;0;39;0;;;;;;;;
-89;0;47;0;;;;;;;;
30;0;-41;0;;;;;;;;
-63;0;118;0;;;;;;;;
14;0;125;0;;;;;;;;
109;0;70;0;;;;;;;;
66;0;70;0;;;;;;;;
-117;0;0;0;;;;;;;;
-79;0;6;0;;;;;;;;
10;0;87;0;;;;;;;;
-61;0;105;0;;;;;;;;
55;0;-29;0;;;;;;;;
10;0;38;0;;;;;;;;
-115;0;15;0;;;;;;;;
-26;0;-14;0;;;;;;;;
91;0;11;0;;;;;;;;
4;0;81;0;;;;;;;;
0;0;-110;0;;;;;;;;
85;0;-77;0;;;;;;;;
5;0;-54;0;;;;;;;;
74;0;14;0;;;;;;;;
-75;0;106;0;;;;;;;;
91;0;29;0;;;;;;;;
71;0;113;0;;;;;;;;
100;0;32;0;;;;;;;;
-118;0;27;0;;;;;;;;
91;0;-9;0;;;;;;;;
37;0;-30;0;;;;;;;;
-89;0;68;0;;;;;;;;
-48;0;43;0;;;;;;;;
5;0;102;0;;;;;;;;
1;0;-26;0;;;;;;;;
55;0;96;0;;;;;;;;
-41;0;-92;0;;;;;;;;
68;0;25;0;;;;;;;;
86;0;-16;0;;;;;;;;
61;0;-47;0;;;;;;;;
92;0;82;0;;;;;;;;
76;0;-114;0;;;;;;;;
-43;0;116;0;;;;;;;;
122;0;-114;0;;;;;;;;
-76;0;48;0;;;;;;;;
-102;0;95;0;;;;;;;;
69;0;73;0;;;;;;;;
38;0;-13;0;;;;;;;;
58;0;96;0;;;;;;;;
80;0;8;0;;;;;;;;
-2;0;15;0;;;;;;;;
-2;0;28;0;;;;;;;;
-86;0;-58;0;;;;;;;;
-106;0;4;0;;;;;;;;
60;0;18;0;;;;;;;;
0;0;-57;0;;;;;;;;
5;0;80;0;;;;;;;;
31;0;-37;0;;;;;;;;
-28;0;49;0;;;;;;;;
-41;0;-27;0;;;;;;;;
-52;0;-41;0;;;;;;;;
-38;0;-70;0;;;;;;;;
103;0;18;0;;;;;;;;
9;0;-90;0;;;;;;;;
28;0;-41;0;;;;;;;;
-100;0;-17;0;;;;;;;;
101;0;-72;0;;;;;;;;
50;0;-76;0;;;;;;;;
105;0;119;0;;;;;;;;
-46;0;-56;0;;;;;;;;
-8;0;-109;0;;;;;;;;
29;0;119;0;;;;;;;;
-55;0;32;0;;;;;;;;
-81;0;52;0;;;;;;;;
-81;0;-30;0;;;;;;;;
-100;0;-44;0;;;;;;;;
3;0;53;0;;;;;;;;
-94;0;40;0;;;;;;;;
21;0;14;0;;;;;;;;
-110;0;90;0;;;;;;;;
92;0;28;0;;;;;;;;
-108;0;84;0;;;;;;;;
-49;0;95;0;;;;;;;;
-73;0;-51;0;;;;;;;;
-21;0;74;0;;;;;;;;
-26;0;-38;0;;;;;;;;
-21;0;-78;0;;;;;;;;
2;0;-76;0;;;;;;;;
19;0;-48;0;;;;;;;;
0;0;-104;0;;;;;;;;
-22;0;-118;0;;;;;;;;
122;0;-12;0;;;;;;;;
-73;0;56;0;;;;;;;;
-70;0;-31;0;;;;;;;;
-91;0;33;0;;;;;;;;
32;0;113;0;;;;;;;;
-101;0;97;0;;;;;;;;
-8;0;-27;0;;;;;;;;
-29;0;96;0;;;;;;;;
-84;0;96;0;;;;;;;;
109;0;104;0;;;;;;;;
89;0;-105;0;;;;;;;;
101;0;123;0;;;;;;;;
-96;0;12;0;;;;;;;;
112;0;58;0;;;;;;;;
7;0;-65;0;;;;;;;;
-8;0;-38;0;;;;;;;;
-88;0;-97;0;;;;;;;;
91;0;36;0;;;;;;;;
42;0;-69;0;;;;;;;;
80;0;63;0;;;;;;;;
88;0;116;0;;;;;;;;
-71;0;116;0;;;;;;;;
97;0;65;0;;;;;;;;
59;0;-51;0;;;;;;;;
55;0;69;0;;;;;;;;
-27;0;65;0;;;;;;;;
6;0;53;0;;;;;;;;
19;0;-20;0;;;;;;;;
61;0;-36;0;;;;;;;;
75;0;-105;0;;;;;;;;
0;0;-25;0;;;;;;;;
117;0;55;0;;;;;;;;
50;0;-124;0;;;;;;;;
34;0;-57;0;;;;;;;;
-56;0;-125;0;;;;;;;;
123;0;114;0;;;;;;;;
-114;0;75;0;;;;;;;;
58;0;63;0;;;;;;;;
-108;0;33;0;;;;;;;;
-121;0;18;0;;;;;;;;
-122;0;73;0;;;;;;;;
-65;0;-51;0;;;;;;;;
92;0;-81;0;;;;;;;;
-111;0;81;0;;;;;;;;
78;0;-56;0;;;;;;;;
-95;0;-61;0;;;;;;;;
32;0;75;0;;;;;;;;
-22;0;14;0;;;;;;;;
70;0;49;0;;;;;;;;
117;0;114;0;;;;;;;;
96;0;22;0;;;;;;;;
110;0;-38;0;;;;;;;;
50;0;-57;0;;;;;;;;
17;0;77;0;;;;;;;;
54;0;118;0;;;;;;;;
65;0;120;0;;;;;;;;
-110;0;13;0;;;;;;;;
100;0;-16;0;;;;;;;;
76;0;23;0;;;;;;;;
103;0;107;0;;;;;;;;
-45;0;-67;0;;;;;;;;
18;0;-70;0;;;;;;;;
-108;0;94;0;;;;;;;;
-29;0;93;0;;;;;;;;
74;0;-125;0;;;;;;;;
-76;0;17;0;;;;;;;;
29;0;56;0;;;;;;;;
109;0;64;0;;;;;;;;
-75;0;68;0;;;;;;;;
-67;0;-28;0;;;;;;;;
8;0;31;0;;;;;;;;
119;0;-91;0;;;;;;;;
-68;0;-12;0;;;;;;;;
-110;0;-89;0;;;;;;;;
40;0;-50;0;;;;;;;;
4;0;-122;0;;;;;;;;
-84;0;93;0;;;;;;;;
27;0;-47;0;;;;;;;;
64;0;97;0;;;;;;;;
-44;0;-6;0;;;;;;;;
66;0;-104;0;;;;;;;;
54;0;55;0;;;;;;;;
78;0;109;0;;;;;;;;
-32;0;-36;0;;;;;;;;
-16;0;39;0;;;;;;;;
4;0;-56;0;;;;;;;;
39;0;13;0;;;;;;;;
113;0;-100;0;;;;;;;;
-105;0;102;0;;;;;;;;
73;0;-79;0;;;;;;;;
-104;0;70;0;;;;;;;;
85;0;-37;0;;;;;;;;
-113;0;-78;0;;;;;;;;
-106;0;15;0;;;;;;;;
31;0;-110;0;;;;;;;;
-87;0;-29;0;;;;;;;;
-71;0;122;0;;;;;;;;
-88;0;93;0;;;;;;;;
-90;0;-105;0;;;;;;;;
25;0;-47;0;;;;;;;;
-14;0;-93;0;;;;;;;;
82;0;-82;0;;;;;;;;
-113;0;108;0;;;;;;;;
67;0;89;0;;;;;;;;
-113;0;76;0;;;;;;;;
-78;0;109;0;;;;;;;;
-46;0;85;0;;;;;;;;
124;0;-26;0;;;;;;;;
48;0;-94;0;;;;;;;;
-66;0;-85;0;;;;;;;;
97;0;-73;0;;;;;;;;
-119;0;124;0;;;;;;;;
-21;0;-57;0;;;;;;;;
114;0;43;0;;;;;;;;
-51;0;-106;0;;;;;;;;
51;0;36;0;;;;;;;;
-1;0;-41;0;;;;;;;;
29;0;-103;0;;;;;;;;
110;0;10;0;;;;;;;;
69;0;-36;0;;;;;;;;
-19;0;80;0;;;;;;;;
118;0;62;0;;;;;;;;
65;0;63;0;;;;;;;;
103;0;-5;0;;;;;;;;
79;0;-39;0;;;;;;;;
60;0;36;0;;;;;;;;
24;0;28;0;;;;;;;;
-66;0;59;0;;;;;;;;
82;0;71;0;;;;;;;;
24;0;-76;0;;;;;;;;
8;0;97;0;;;;;;;;
82;0;98;0;;;;;;;;
-15;0;-88;0;;;;;;;;
41;0;46;0;;;;;;;;
108;0;99;0;;;;;;;;
119;0;-88;0;;;;;;;;
-10;0;69;0;;;;;;;;
84;0;66;0;;;;;;;;
38;0;81;0;;;;;;;;
15;0;4;0;;;;;;;;
-125;0;-83;0;;;;;;;;
53;0;-42;0;;;;;;;;
-50;0;-117;0;;;;;;;;
-99;0;46;0;;;;;;;;
-67;0;-17;0;;;;;;;;
113;0;107;0;;;;;;;;
-17;0;-13;0;;;;;;;;
-99;0;2;0;;;;;;;;
-55;0;24;0;;;;;;;;
-85;0;-54;0;;;;;;;;
0;0;109;0;;;;;;;;
92;0;-104;0;;;;;;;;
-51;0;-41;0;;;;;;;;
-33;0;-4;0;;;;;;;;
-21;0;-8;0;;;;;;;;
102;0;75;0;;;;;;;;
-116;0;-12;0;;;;;;;;
38;0;-96;0;;;;;;;;
74;0;-1;0;;;;;;;;
-53;0;-68;0;;;;;;;;
-50;0;95;0;;;;;;;;
-89;0;-7;0;;;;;;;;
-61;0;25;0;;;;;;;;
51;0;81;0;;;;;;;;
9;0;47;0;;;;;;;;
12;0;-79;0;;;;;;;;
-32;0;-91;0;;;;;;;;
-64;0;-13;0;;;;;;;;
-114;0;-20;0;;;;;;;;
104;0;-53;0;;;;;;;;
-19;0;40;0;;;;;;;;
-119;0;114;0;;;;;;;;
-35;0;61;0;;;;;;;;
-61;0;-54;0;;;;;;;;
-68;0;70;0;;;;;;;;
-120;0;-1;0;;;;;;;;
96;0;67;0;;;;;;;;
-70;0;98;0;;;;;;;;
-92;0;30;0;;;;;;;;
32;0;-25;0;;;;;;;;
117;0;103;0;;;;;;;;
-29;0;-27;0;;;;;;;;
-115;0;105;0;;;;;;;;
-14;0;81;0;;;;;;;;
43;0;-59;0;;;;;;;;
114;0;48;0;;;;;;;;
49;0;-106;0;;;;;;;;
-56;0;-114;0;;;;;;;;
-113;0;15;0;;;;;;;;
68;0;25;0;;;;;;;;
-102;0;-115;0;;;;;;;;
-36;0;-17;0;;;;;;;;
14;0;25;0;;;;;;;;
-25;0;95;0;;;;;;;;
-71;0;-82;0;;;;;;;;
-65;0;-103;0;;;;;;;;
118;0;1;0;;;;;;;;
9;0;-110;0;;;;;;;;
-53;0;-12;0;;;;;;;;
70;0;47;0;;;;;;;;
110;0;67;0;;;;;;;;
37;0;63;0;;;;;;;;
-22;0;-117;0;;;;;;;;
69;0;-73;0;;;;;;;;
80;0;-118;0;;;;;;;;
-87;0;52;0;;;;;;;;
68;0;-58;0;;;;;;;;
-102;0;-7;0;;;;;;;;
67;0;64;0;;;;;;;;
32;0;-3;0;;;;;;;;
-40;0;-92;0;;;;;;;;
-33;0;-88;0;;;;;;;;
92;0;14;0;;;;;;;;
-37;0;-109;0;;;;;;;;
-88;0;49;0;;;;;;;;
-97;0;-41;0;;;;;;;;
105;0;42;0;;;;;;;;
-71;0;88;0;;;;;;;;
120;0;-12;0;;;;;;;;
-102;0;-31;0;;;;;;;;
74;0;37;0;;;;;;;;
120;0;22;0;;;;;;;;
-87;0;-39;0;;;;;;;;
-71;0;2;0;;;;;;;;
44;0;-124;0;;;;;;;;
62;0;-36;0;;;;;;;;
30;0;-47;0;;;;;;;;
-3;0;-59;0;;;;;;;;
23;0;-2;0;;;;;;;;
-81;0;32;0;;;;;;;;
-92;0;34;0;;;;;;;;
-46;0;-44;0;;;;;;;;
100;0;-54;0;;;;;;;;
-123;0;106;0;;;;;;;;
10;0;-7;0;;;;;;;;
31;0;-102;0;;;;;;;;
113;0;-104;0;;;;;;;;
115;0;-104;0;;;;;;;;
48;0;54;0;;;;;;;;
28;0;-93;0;;;;;;;;
82;0;-49;0;;;;;;;;
-38;0;-58;0;;;;;;;;
119;0;39;0;;;;;;;;
0;0;-16;0;;;;;;;;
7;0;30;0;;;;;;;;
23;0;-122;0;;;;;;;;
54;0;-108;0;;;;;;;;
28;0;41;0;;;;;;;;
-36;0;53;0;;;;;;;;
74;0;43;0;;;;;;;;
92;0;40;0;;;;;;;;
-69;0;-116;0;;;;;;;;
112;0;65;0;;;;;;;;
-86;0;-98;0;;;;;;;;
-54;0;-23;0;;;;;;;;
-38;0;-53;0;;;;;;;;
-93;0;88;0;;;;;;;;
45;0;-96;0;;;;;;;;
58;0;-69;0;;;;;;;;
-57;0;-47;0;;;;;;;;
39;0;104;0;;;;;;;;
97;0;85;0;;;;;;;;
-105;0;89;0;;;;;;;;
94;0;40;0;;;;;;;;
26;0;-61;0;;;;;;;;
-49;0;110;0;;;;;;;;
-89;0;-125;0;;;;;;;;
-51;0;6;0;;;;;;;;
-43;0;-94;0;;;;;;;;
-24;0;-37;0;;;;;;;;
-69;0;99;0;;;;;;;;
43;0;-17;0;;;;;;;;
86;0;-84;0;;;;;;;;
27;0;-16;0;;;;;;;;
-64;0;10;0;;;;;;;;
-85;0;78;0;;;;;;;;
120;0;-103;0;;;;;;;;
36;0;-17;0;;;;;;;;
-102;0;-52;0;;;;;;;;
99;0;-24;0;;;;;;;;
-89;0;102;0;;;;;;;;
-122;0;24;0;;;;;;;;
-30;0;-108;0;;;;;;;;
-30;0;-6;0;;;;;;;;
81;0;94;0;;;;;;;;
-93;0;96;0;;;;;;;;
-29;0;-16;0;;;;;;;;
37;0;-21;0;;;;;;;;
-48;0;89;0;;;;;;;;
45;0;53;0;;;;;;;;
-77;0;108;0;;;;;;;;
-91;0;-41;0;;;;;;;;
114;0;-29;0;;;;;;;;
27;0;-32;0;;;;;;;;
-35;0;-34;0;;;;;;;;
-97;0;86;0;;;;;;;;
16;0;14;0;;;;;;;;
-2;0;-113;0;;;;;;;;
-90;0;-38;0;;;;;;;;
-91;0;-63;0;;;;;;;;
-33;0;-40;0;;;;;;;;
30;0;-14;0;;;;;;;;
22;0;-114;0;;;;;;;;
81;0;-38;0;;;;;;;;
-25;0;-60;0;;;;;;;;
-17;0;-32;0;;;;;;;;
105;0;39;0;;;;;;;;
9;0;34;0;;;;;;;;
-90;0;-105;0;;;;;;;;
6;0;58;0;;;;;;;;
37;0;120;0;;;;;;;;
118;0;-11;0;;;;;;;;
1;0;56;0;;;;;;;;
18;0;124;0;;;;;;;;
45;0;73;0;;;;;;;;
-71;0;-114;0;;;;;;;;
-34;0;93;0;;;;;;;;
45;0;18;0;;;;;;;;
37;0;69;0;;;;;;;;
-57;0;47;0;;;;;;;;
-102;0;56;0;;;;;;;;
-46;0;-103;0;;;;;;;;
63;0;11;0;;;;;;;;
-65;0;-117;0;;;;;;;;
67;0;77;0;;;;;;;;
-20;0;-26;0;;;;;;;;
32;0;-71;0;;;;;;;;
91;0;-115;0;;;;;;;;
-89;0;-62;0;;;;;;;;
-72;0;87;0;;;;;;;;
49;0;-87;0;;;;;;;;
91;0;-121;0;;;;;;;;
-68;0;82;0;;;;;;;;
40;0;-95;0;;;;;;;;
-33;0;-27;0;;;;;;;;
-38;0;115;0;;;;;;;;
83;0;-41;0;;;;;;;;
93;0;102;0;;;;;;;;
-75;0;100;0;;;;;;;;
-116;0;-60;0;;;;;;;;
57;0;-15;0;;;;;;;;
22;0;-112;0;;;;;;;;
-83;0;68;0;;;;;;;;
3;0;113;0;;;;;;;;
-25;0;-69;0;;;;;;;;
72;0;97;0;;;;;;;;
100;0;17;0;;;;;;;;
-34;0;-63;0;;;;;;;;
-100;0;33;0;;;;;;;;
48;0;-24;0;;;;;;;;
-73;0;-10;0;;;;;;;;
41;0;116;0;;;;;;;;
-24;0;91;0;;;;;;;;
-73;0;-93;0;;;;;;;;
22;0;34;0;;;;;;;;
-52;0;0;0;;;;;;;;
75;0;44;0;;;;;;;;
33;0;-62;0;;;;;;;;
114;0;3;0;;;;;;;;
-68;0;78;0;;;;;;;;
108;0;-51;0;;;;;;;;
-91;0;65;0;;;;;;;;
19;0;-25;0;;;;;;;;
-9;0;17;0;;;;;;;;
-71;0;-50;0;;;;;;;;
-33;0;-28;0;;;;;;;;
105;0;13;0;;;;;;;;
-115;0;50;0;;;;;;;;
-79;0;93;0;;;;;;;;
-75;0;35;0;;;;;;;;
-29;0;-102;0;;;;;;;;
-29;0;69;0;;;;;;;;
42;0;-10;0;;;;;;;;
57;0;-119;0;;;;;;;;
-58;0;36;0;;;;;;;;
-102;0;12;0;;;;;;;;
9;0;-38;0;;;;;;;;
-46;0;54;0;;;;;;;;
78;0;119;0;;;;;;;;
38;0;-101;0;;;;;;;;
83;0;-92;0;;;;;;;;
22;0;122;0;;;;;;;;
73;0;-123;0;;;;;;;;
-45;0;63;0;;;;;;;;
123;0;-67;0;;;;;;;;
-39;0;90;0;;;;;;;;
-75;0;-124;0;;;;;;;;
45;0;73;0;;;;;;;;
84;0;-37;0;;;;;;;;
-125;0;-44;0;;;;;;;;
43;0;21;0;;;;;;;;
-117;0;65;0;;;;;;;;
29;0;-14;0;;;;;;;;
77;0;-125;0;;;;;;;;
-79;0;-93;0;;;;;;;;
-101;0;-102;0;;;;;;;;
89;0;-32;0;;;;;;;;
-110;0;-67;0;;;;;;;;
45;0;104;0;;;;;;;;
-87;0;105;0;;;;;;;;
113;0;11;0;;;;;;;;
-6;0;-37;0;;;;;;;;
-21;0;111;0;;;;;;;;
-83;0;-97;0;;;;;;;;
-9;0;4;0;;;;;;;;
-106;0;-63;0;;;;;;;;
69;0;-50;0;;;;;;;;
108;0;17;0;;;;;;;;
-78;0;5;0;;;;;;;;
-103;0;-113;0;;;;;;;;
103;0;-98;0;;;;;;;;
58;0;-60;0;;;;;;;;
40;0;-104;0;;;;;;;;
78;0;61;0;;;;;;;;
-100;0;109;0;;;;;;;;
84;0;70;0;;;;;;;;
-101;0;95;0;;;;;;;;
79;0;35;0;;;;;;;;
67;0;-39;0;;;;;;;;
-25;0;-25;0;;;;;;;;
-75;0;-60;0;;;;;;;;
-50;0;89;0;;;;;;;;
113;0;-104;0;;;;;;;;
-93;0;24;0;;;;;;;;
3;0;-75;0;;;;;;;;
3;0;-90;0;;;;;;;;
-119;0;-71;0;;;;;;;;
125;0;-76;0;;;;;;;;
-110;0;14;0;;;;;;;;
-17;0;78;0;;;;;;;;
49;0;-3;0;;;;;;;;
-1;0;-37;0;;;;;;;;
-14;0;118;0;;;;;;;;
-44;0;-74;0;;;;;;;;
99;0;0;0;;;;;;;;
115;0;-105;0;;;;;;;;
33;0;62;0;;;;;;;;
105;0;-39;0;;;;;;;;
45;0;-66;0;;;;;;;;
113;0;-77;0;;;;;;;;
23;0;-6;0;;;;;;;;
111;0;37;0;;;;;;;;
-41;0;-115;0;;;;;;;;
-96;0;13;0;;;;;;;;
109;0;76;0;;;;;;;;
-36;0;17;0;;;;;;;;
-46;0;-61;0;;;;;;;;
-59;0;49;0;;;;;;;;
-14;0;94;0;;;;;;;;
-99;0;-19;0;;;;;;;;
39;0;-5;0;;;;;;;;
0;0;-70;0;;;;;;;;
-119;0;123;0;;;;;;;;
-107;0;-102;0;;;;;;;;
-83;0;8;0;;;;;;;;
-44;0;63;0;;;;;;;;
-44;0;-80;0;;;;;;;;
114;0;-25;0;;;;;;;;
28;0;-38;0;;;;;;;;
110;0;76;0;;;;;;;;
0;0;-56;0;;;;;;;;
-23;0;82;0;;;;;;;;
59;0;-58;0;;;;;;;;
-61;0;-74;0;;;;;;;;
123;0;76;0;;;;;;;;
63;0;-51;0;;;;;;;;
-16;0;5;0;;;;;;;;
-23;0;-34;0;;;;;;;;
6;0;-124;0;;;;;;;;
-114;0;14;0;;;;;;;;
-30;0;-44;0;;;;;;;;
-50;0;-34;0;;;;;;;;
-92;0;56;0;;;;;;;;
-51;0;95;0;;;;;;;;
56;0;-83;0;;;;;;;;
-24;0;-87;0;;;;;;;;
25;0;105;0;;;;;;;;
-85;0;59;0;;;;;;;;
4;0;95;0;;;;;;;;
53;0;-3;0;;;;;;;;
74;0;8;0;;;;;;;;
18;0;-49;0;;;;;;;;
-12;0;125;0;;;;;;;;
-112;0;49;0;;;;;;;;
69;0;66;0;;;;;;;;
-35;0;-89;0;;;;;;;;
74;0;102;0;;;;;;;;
16;0;-109;0;;;;;;;;
-98;0;92;0;;;;;;;;
2;0;122;0;;;;;;;;
45;0;24;0;;;;;;;;
-36;0;58;0;;;;;;;;
-121;0;108;0;;;;;;;;
110;0;64;0;;;;;;;;
81;0;88;0;;;;;;;;
59;0;125;0;;;;;;;;
80;0;41;0;;;;;;;;
-81;0;-64;0;;;;;;;;
-30;0;-94;0;;;;;;;;
-99;0;-19;0;;;;;;;;
70;0;-27;0;;;;;;;;
-124;0;-112;0;;;;;;;;
-73;0;6;0;;;;;;;;
-52;0;33;0;;;;;;;;
28;0;-68;0;;;;;;;;
-112;0;120;0;;;;;;;;
37;0;-17;0;;;;;;;;
11;0;-39;0;;;;;;;;
110;0;71;0;;;;;;;;
-86;0;-104;0;;;;;;;;
-32;0;-103;0;;;;;;;;
-122;0;74;0;;;;;;;;
39;0;43;0;;;;;;;;
-125;0;-51;0;;;;;;;;
-101;0;-75;0;;;;;;;;
-85;0;15;0;;;;;;;;
-96;0;76;0;;;;;;;;
-96;0;-83;0;;;;;;;;
35;0;27;0;;;;;;;;
80;0;-46;0;;;;;;;;
116;0;23;0;;;;;;;;
-99;0;-107;0;;;;;;;;
122;0;-66;0;;;;;;;;
12;0;-2;0;;;;;;;;
-39;0;107;0;;;;;;;;
-124;0;-12;0;;;;;;;;
-35;0;39;0;;;;;;;;
87;0;-52;0;;;;;;;;
-73;0;94;0;;;;;;;;
118;0;101;0;;;;;;;;
41;0;103;0;;;;;;;;
78;0;68;0;;;;;;;;
-7;0;69;0;;;;;;;;
-52;0;-4;0;;;;;;;;
77;0;-64;0;;;;;;;;
26;0;-80;0;;;;;;;;
